Corpus	Config	Acc	Acc-Std	F1-Macro	F1-Macro-Std	F1-Weighted	F1-Weighted-Std
SM06-Momtazi	sc_r	36.99	9.69	43.38	8.14	44.94	8.43
LT02-Schmidt	ss_r-n-v	36.82	12.67	43.38	8.8	43.55	9.67
MI02-Wojatzki	li_li-e-l-s-t	39.49	8.71	43.38	6.26	48.06	8.54
SM02-Sidarenka	lt_r-l-n-s-t	35.38	10.64	43.38	8.32	45.55	9.21
MI02-Wojatzki	li_li-e-l-n-t-s	39.49	8.71	43.38	6.26	48.06	8.54
MI02-Wojatzki	li_li-e-n-t-s	39.46	9.47	43.35	6.48	48.11	9.2
MI02-Wojatzki	li_li-e-t-s	39.46	9.47	43.35	6.48	48.11	9.2
LT01-Zehe	sc_r-t	34.97	11.34	43.35	9.72	43.41	10.32
MI02-Wojatzki	li_li-e-n-s-t	39.46	9.47	43.35	6.48	48.11	9.2
LT03-Schmidt	li-pt_li-pt-e-l-s-t	39.24	4.13	43.34	3.64	44.85	3.6
LT03-Schmidt	li-pt_li-pt-l-n-s-t	39.24	4.13	43.34	3.64	44.85	3.6
LT03-Schmidt	li-pt_li-pt-e-l-n-t-s	39.24	4.13	43.34	3.64	44.85	3.6
SM03-Narr	ss_r-l-n-s-t	34.15	8.39	43.33	7.5	44.55	7.74
SM02-Sidarenka	lt-ps_lt-ps	36.73	9.26	43.31	5.55	46.19	6.98
SM04-Mozetič	r_r-e-n-s-t-v	36.65	7.44	43.31	5.2	42.95	5.39
SM05-Siegel	ss-ps_ss-ps-v	38.54	10.25	43.3	7.76	43.61	10.03
NA01-Bütow	r_r-l	34.56	12.83	43.3	11.17	42.64	11.31
SM05-Siegel	ss-ps_ss-ps-l-v	38.54	10.25	43.3	7.76	43.61	10.03
SM01-Cieliebak	pt_pt-l-n-s-t-v	35.09	13.32	43.28	10.69	43.99	11.06
MI02-Wojatzki	lt_lt-n-l-t-s	39.29	8.72	43.27	6.18	48.04	8.52
MI02-Wojatzki	lt_lt-l-t-s	39.29	8.72	43.27	6.18	48.04	8.52
SM04-Mozetič	ss_r-t-v	35.55	13.46	43.27	9.22	44.28	9.19
MI02-Wojatzki	lt_lt-l-n-s-t	39.29	8.72	43.27	6.18	48.04	8.52
RE03-Du	sc_r-s	39.15	9.76	43.26	7.11	48.3	7.98
MI02-Wojatzki	lt_r-e-l-s-t	38.95	9.03	43.26	6.56	47.59	8.86
MI02-Wojatzki	lt_r-e-l-n-t-s	38.95	9.03	43.26	6.56	47.59	8.86
MI02-Wojatzki	lt_lt-e-n-t-s	39.19	8.51	43.24	5.94	47.91	8.28
MI02-Wojatzki	li_li-n-l-t-s	39.3	9.01	43.24	6.46	48.05	8.79
MI02-Wojatzki	lt_lt-e-t-s	39.19	8.51	43.24	5.94	47.91	8.28
MI02-Wojatzki	li_li-l-t-s	39.3	9.01	43.24	6.46	48.05	8.79
SM02-Sidarenka	li_li-n-s	35.1	9.13	43.24	7.04	45.4	7.73
NA01-Bütow	ss_r-e-n-s-t	32.18	10.14	43.24	9.4	42.35	9.4
MI02-Wojatzki	lt_lt-e-n-s-t	39.19	8.51	43.24	5.94	47.91	8.28
MI02-Wojatzki	li_li-l-n-s-t	39.3	9.01	43.24	6.46	48.05	8.79
SM05-Siegel	sc-ps_sc-ps-e-l-s-t-v	38.22	8.42	43.23	5.41	44.15	6.8
SM05-Siegel	sc-ps_sc-ps-e-n-s-t-v	38.22	8.42	43.23	5.41	44.15	6.8
SM05-Siegel	sc-ps_sc-ps-e-l-n-t-s-v	38.22	8.42	43.23	5.41	44.15	6.8
LT03-Schmidt	r_r-e	40.21	11.19	43.21	7.9	45.36	10.61
SM01-Cieliebak	pt_pt-l-v	36.19	13.22	43.2	9.93	44.4	10.35
MI02-Wojatzki	sc-pt_sc-pt-t	39.18	9.41	43.19	6.6	48.06	9.27
MI03-Rauh	pt_pt-e-n-s-t-v	35.86	15.39	43.18	12.1	42.99	12.21
MI02-Wojatzki	li_li-n-t-s	39.24	9.72	43.17	6.63	48.11	9.37
MI02-Wojatzki	li_li-t-s	39.24	9.72	43.17	6.63	48.11	9.37
LT01-Zehe	sc_r-n	34.68	10.73	43.17	9.14	43.27	9.75
SM03-Narr	pt_pt-t-v	34.73	13.75	43.17	10.81	43.81	11.1
SM04-Mozetič	pt_pt-l-v	35.48	16.46	43.17	12.39	43.79	12.79
SM02-Sidarenka	li_r-l-n-s-t	35.07	10.59	43.17	8.35	45.3	9.16
SM02-Sidarenka	li_li-n-t-s	34.91	9.31	43.16	7.17	45.21	7.87
SM02-Sidarenka	li_li-t-s	34.91	9.31	43.16	7.17	45.21	7.87
MI02-Wojatzki	sc-ps_sc-ps-e-l-n-t	38.9	8.83	43.16	6.62	47.53	8.95
MI02-Wojatzki	li_r-e-l-s-t	38.82	9.21	43.16	6.65	47.49	9.02
MI02-Wojatzki	li_r-e-l-n-t-s	38.82	9.21	43.16	6.65	47.49	9.02
LT02-Schmidt	r_r-e-v	40.28	10.89	43.14	7.4	46.09	8.44
MI02-Wojatzki	li-pt_li-pt-e-l-n-t	39.43	9.67	43.11	6.89	47.6	10.04
LT03-Schmidt	lt_lt-e-n-s	39.05	5.1	43.1	4.54	44.32	4.7
LT03-Schmidt	lt_lt-n-s	39.05	5.1	43.1	4.54	44.32	4.7
LT02-Schmidt	ps_ps-t-v	36.34	14.99	43.1	11.53	43.61	12.85
LT02-Schmidt	ss-ps_ss-ps-e-l-n-s	34.97	7.44	43.1	6.71	42.92	7.16
NA01-Bütow	r_r-e-l-n-t	34	12.95	43.1	11.22	42.45	11.2
MI02-Wojatzki	li-pt_li-pt-t	39.26	10.1	43.09	7.19	47.72	10.38
LT03-Schmidt	pt_pt-l	39.61	9.04	43.09	7.42	43.64	10.7
SM04-Mozetič	c_r-l-n-s-t	33.81	11.19	43.09	9.93	43.98	10.29
MI02-Wojatzki	lt_r-t	39.51	10.96	43.08	6.9	48.3	10.07
NA01-Bütow	ss_r-s	32.57	11.2	43.08	10.49	42.2	10.72
MI02-Wojatzki	li-ps_li-ps-e-l-n-t	39.31	9.79	43.08	6.93	47.44	10.11
MI02-Wojatzki	lt_r-l-n-s-t	38.72	9.34	43.08	6.79	47.55	9.13
SM02-Sidarenka	li-ps_li-ps-t	35.55	9.43	43.07	6.71	45.31	7.71
MI02-Wojatzki	li-ps_li-ps-t	39.14	10.3	43.07	7.28	47.57	10.55
SM05-Siegel	sc_sc-l-v	41.43	7.05	43.06	6.21	43.43	8.88
SM05-Siegel	sc_sc-v	41.43	7.05	43.06	6.21	43.43	8.88
MI02-Wojatzki	li_r-t	39.14	11.03	43.06	7.34	48.05	10.46
SM05-Siegel	sc_sc-l-v	41.43	7.05	43.06	6.21	43.43	8.88
SM02-Sidarenka	li-ps_li-ps-n	35.6	9.22	43.05	6.55	45.39	7.56
NA01-Bütow	r_r-e-l-n-s	32.57	12.82	43.05	12.06	42.17	11.93
MI02-Wojatzki	lt_lt-n-t-s	38.94	8.84	43.03	6.15	47.86	8.53
MI02-Wojatzki	lt_lt-t-s	38.94	8.84	43.03	6.15	47.86	8.53
RE03-Du	sc_r-e	39.92	8.92	43.03	5.72	47.74	7.22
RE03-Du	sc_r-t	38.92	8.78	43.03	5.9	47.17	7.2
MI02-Wojatzki	li-pt_li-pt-e-l-s-t	38.78	9.2	43.02	6.5	47.58	9.06
MI02-Wojatzki	li-pt_li-pt-e-l-n-t-s	38.78	9.2	43.02	6.5	47.58	9.06
MI02-Wojatzki	sc-ps_sc-ps-t	38.7	9.14	43.01	6.78	47.56	9.17
SM02-Sidarenka	li-ps_li-ps-s	34.67	8.98	43.01	6.98	45.16	7.63
LT03-Schmidt	sc-ps_sc-ps-e-l-n-s	38.76	5.76	43.01	4.98	44.62	4.89
MI02-Wojatzki	r_r-e-v	44.74	13.99	43	6.95	53.12	10.7
LT03-Schmidt	sc_r-t	37.26	10.25	42.99	8.22	44.09	9.28
MI02-Wojatzki	li_r-l-n-s-t	38.61	9.53	42.99	6.89	47.47	9.29
LT03-Schmidt	r_r	40	11.31	42.98	8.08	44.99	10.98
RE03-Du	sc_r	39.84	8.93	42.98	5.73	47.66	7.24
SM02-Sidarenka	sc-ps_sc-ps	35.28	8.49	42.98	5.91	45.2	6.56
SM02-Sidarenka	sc-ps_sc-ps-l	35.28	8.49	42.98	5.91	45.2	6.56
SM02-Sidarenka	lt_r	35.74	9.99	42.97	7.35	45.06	8.6
SM06-Momtazi	r_r-e	36.74	10.34	42.97	8.62	44.78	8.57
MI03-Rauh	pt_pt-s-v	36.08	15.05	42.97	11.31	42.68	11.51
LT03-Schmidt	r_r-l	41.37	10.75	42.97	8.4	44.4	12.45
NA01-Bütow	r_r-e-l-s-t	32.43	12.95	42.97	12.25	42.09	12.11
NA01-Bütow	r_r-e-l-n-t-s	32.43	12.95	42.97	12.25	42.09	12.11
RE03-Du	r_r-e-v	39.31	14.01	42.96	10.16	46.38	11.69
LT02-Schmidt	ss_r-e-l-n-t	35.32	8.56	42.95	6.29	42.81	7.3
SM03-Narr	pt_pt-n-v	34.73	13.38	42.94	10.46	43.66	10.75
LT02-Schmidt	sc_r-l-v	36.82	13.63	42.94	9.17	43.24	10.76
SM02-Sidarenka	sc-ps_sc-ps-s	34.63	8.71	42.93	6.93	45.27	7.28
SM02-Sidarenka	ss_r-l-v	36.97	14.43	42.93	8.83	45.43	10.26
LT02-Schmidt	ss_r-e-l-n-s-v	36.41	8.79	42.93	6.56	43.38	6.8
MI02-Wojatzki	li-pt_li-pt-e-n-s-t	38.64	9.42	42.93	6.56	47.44	9.35
MI02-Wojatzki	sc_sc-e-n-l	40.68	9.74	42.92	6.74	47.97	10.03
MI02-Wojatzki	sc_sc-e-n	40.68	9.74	42.92	6.74	47.97	10.03
SM02-Sidarenka	sc-pt_sc-pt-n	35.09	8.66	42.92	6.12	45.07	6.82
SM06-Momtazi	sc_r-t	35.55	9.06	42.9	7.55	44.24	7.92
RE03-Du	r_r-v	39.22	14.01	42.89	10.17	46.29	11.7
MI02-Wojatzki	lt-pt_lt-pt-e-l-s-t	38.4	8.73	42.89	6.19	47.21	8.68
MI02-Wojatzki	lt-pt_lt-pt-e-l-n-t-s	38.4	8.73	42.89	6.19	47.21	8.68
MI03-Rauh	ps_ps-s-v	35.74	13.81	42.88	10.16	42.46	10.55
MI02-Wojatzki	li-ps_li-ps-e-n-s-t	38.45	9.6	42.88	6.62	47.22	9.48
MI02-Wojatzki	lt_lt-e-n-l-s	38.9	8.31	42.87	5.89	47.37	8.3
MI02-Wojatzki	li_li-e-n-l	39.86	10.06	42.87	6.67	47.62	10.02
SM05-Siegel	ss_ss-l-v	41.19	7.57	42.87	6.94	42.97	9.67
SM05-Siegel	ss_ss-v	41.19	7.57	42.87	6.94	42.97	9.67
SM05-Siegel	ss_ss-l-v	41.19	7.57	42.87	6.94	42.97	9.67
MI02-Wojatzki	lt_lt-e-l-n-s	38.9	8.31	42.87	5.89	47.37	8.3
NA01-Bütow	r_r-l-n-s-t	32.34	12.95	42.87	12.27	42	12.13
MI02-Wojatzki	sc_sc-n-l	40.64	9.86	42.86	6.76	48.11	10.07
MI02-Wojatzki	sc_sc-n	40.64	9.86	42.86	6.76	48.11	10.07
SM02-Sidarenka	lt-ps_lt-ps-n	35.8	9.47	42.86	6.28	45.6	7.43
RE03-Du	sc_r-n	39.02	8.92	42.85	5.87	47.31	7.4
MI03-Rauh	ss_r-e-l-n-s	33.1	9.1	42.84	7.73	41.8	7.91
MI02-Wojatzki	li-ps_li-ps-e-l-s-t	38.5	9.21	42.84	6.41	47.31	9.06
MI02-Wojatzki	li-ps_li-ps-e-l-n-t-s	38.5	9.21	42.84	6.41	47.31	9.06
MI02-Wojatzki	li_li-e-n-l-s	38.93	8.54	42.83	6.1	47.41	8.49
MI02-Wojatzki	li_li-e-n-s	38.92	9.4	42.83	6.4	47.49	9.24
SM02-Sidarenka	sc-pt_sc-pt-t	34.92	8.97	42.83	6.3	44.85	7.06
MI02-Wojatzki	li_li-e-l-n-s	38.93	8.54	42.83	6.1	47.41	8.49
MI03-Rauh	pt_pt-e-l-n-t	34.39	10.58	42.83	8.47	42.14	8.52
SM02-Sidarenka	lt-ps_lt-ps-t	35.65	9.66	42.82	6.42	45.45	7.57
SM06-Momtazi	r_r-t-v	36.11	12.79	42.82	9.46	43.71	9.59
LT03-Schmidt	r_r-n	38.39	9.84	42.81	7.12	44.67	8.77
LT02-Schmidt	c_r-n-v	36.6	13.97	42.81	10.7	43.36	11.82
LT01-Zehe	ss_r-e-n-s-t-v	36.82	15.45	42.81	12.24	43.41	12.85
MI02-Wojatzki	li_li-n-l	39.78	10.25	42.8	6.76	47.73	10.11
SM03-Narr	ps_ps-t-v	34.31	13.84	42.8	10.75	43.32	11.08
MI02-Wojatzki	lt-pt_lt-pt-e-n-s-t	38.23	8.6	42.8	6.09	47.05	8.57
LT02-Schmidt	pt_pt-e-l-n-t	35.07	8.82	42.79	7.16	42.84	8.12
LT03-Schmidt	sc-ps_sc-ps-e-l-s-t	38.84	5.89	42.79	4.93	44.62	4.86
LT03-Schmidt	sc-ps_sc-ps-e-n-s-t	38.84	5.89	42.79	4.93	44.62	4.86
LT03-Schmidt	sc-ps_sc-ps-l-n-s-t	38.84	5.89	42.79	4.93	44.62	4.86
MI02-Wojatzki	li-pt_li-pt-l-n-s-t	38.49	9.5	42.79	6.7	47.5	9.31
LT03-Schmidt	sc-ps_sc-ps-e-l-n-t-s	38.84	5.89	42.79	4.93	44.62	4.86
MI03-Rauh	ss_r-e-l-s-t	33.04	9.61	42.78	8.29	41.85	8.45
MI03-Rauh	ss_r-l-n-s-t	33.04	9.61	42.78	8.29	41.85	8.45
MI03-Rauh	ss_r-e-l-n-t-s	33.04	9.61	42.78	8.29	41.85	8.45
RE03-Du	r_r-n-v	38.79	14	42.76	10.29	46.11	11.57
SM02-Sidarenka	lt-ps_lt-ps-s	34.31	8.57	42.76	6.34	44.88	7.13
LT02-Schmidt	pt_pt-l-v	37.32	15.25	42.76	11.94	42.87	13.46
SM05-Siegel	ss-ps_ss-ps-e-v	38.14	10.23	42.75	7.78	42.96	10.06
LT03-Schmidt	ps_ps-l	39	8.95	42.75	7.5	43.03	10.66
SM05-Siegel	c_r-e-l-n-s-v	37.58	7.75	42.74	4.33	43.4	6.34
SM05-Siegel	sc-ps_sc-ps-e-l-n-t-v	38.3	7.51	42.74	4.41	43.87	5.49
MI02-Wojatzki	lt_lt-e-n-s	38.64	8.41	42.73	5.84	47.27	8.3
SM05-Siegel	li_li	36.91	9.31	42.72	7.86	42.2	10.3
SM05-Siegel	sc-ps_sc-ps-s-v	38.38	9.57	42.72	7.88	42.93	9.68
LT02-Schmidt	c_r-e-v	37.11	15.33	42.71	11.98	43.2	13.58
MI02-Wojatzki	lt_lt-n-l-s	38.68	8.61	42.7	6.06	47.35	8.53
LT02-Schmidt	c_r-l	37.06	10.41	42.7	9.04	42.49	10.94
MI02-Wojatzki	lt_r-e-l-n-s	38.36	8.8	42.7	6.33	46.93	8.74
LT02-Schmidt	c_r-v	37.02	15.46	42.69	12.11	43.13	13.73
MI02-Wojatzki	li_li-n-l-s	38.73	8.81	42.68	6.28	47.41	8.71
SM06-Momtazi	r_r-n-v	36.3	12.64	42.68	9.27	43.64	9.4
MI03-Rauh	sc_r-l-v	35.71	14	42.68	8.99	42.48	9.84
MI02-Wojatzki	li_r-e-l-n-s	38.35	9.01	42.68	6.46	46.95	8.93
LT02-Schmidt	c_r-l-n-s-t	34.86	9.19	42.68	7.87	42.86	8.5
MI02-Wojatzki	li_li-e	40.54	12.67	42.67	8.15	47.97	12.89
SM05-Siegel	ss-ps_ss-ps-s-v	37.66	10.6	42.67	8.83	42.62	11.03
SM03-Narr	pt_pt-l-n-s-t	32.84	9.74	42.67	8.58	43.56	8.91
MI02-Wojatzki	lt-pt_lt-pt-l-n-s-t	38.12	9.05	42.67	6.39	47.14	8.94
SM05-Siegel	sc_sc-n-l-v	40.55	5.62	42.66	4.53	43.93	5.74
SM05-Siegel	sc_sc-n-v	40.55	5.62	42.66	4.53	43.93	5.74
SM05-Siegel	sc_sc-n-v	40.55	5.62	42.66	4.53	43.93	5.74
MI02-Wojatzki	li_li-n-s	38.72	9.65	42.65	6.56	47.49	9.42
SM02-Sidarenka	ss-pt_ss-pt	35.01	9.38	42.65	6.41	44.84	7.58
SM02-Sidarenka	ss-pt_ss-pt-l	35.01	9.38	42.65	6.41	44.84	7.58
LT02-Schmidt	ps_ps-l-v	36.84	15.28	42.64	12.05	42.69	13.46
MI02-Wojatzki	lt_lt-e-l	41.78	14.64	42.63	9.34	48.31	15.15
SM05-Siegel	sc-ps_sc-ps-t-v	37.98	7.44	42.63	4.25	43.68	5.34
LT02-Schmidt	c_r-e-l-n-s	34.72	9.24	42.62	8.11	42.6	8.54
SM05-Siegel	sc_sc-e-l-v-s	40.3	6.29	42.61	5.82	42.63	8.29
SM05-Siegel	sc_sc-e-v-s	40.3	6.29	42.61	5.82	42.63	8.29
SM02-Sidarenka	lt_r-s	34.05	9.61	42.61	8.16	44.73	8.7
SM02-Sidarenka	li_r	34.81	9.47	42.6	7.31	44.66	7.81
MI02-Wojatzki	lt_lt-e	41.78	14.83	42.6	9.27	48.46	15.15
SM03-Narr	ps_ps-n-v	34.33	13.51	42.6	10.44	43.21	10.76
SM05-Siegel	sc_sc-e-l-v	41.11	7.17	42.59	6.38	42.98	9.03
SM05-Siegel	sc_sc-e-v	41.11	7.17	42.59	6.38	42.98	9.03
SM05-Siegel	sc_sc-e-v	41.11	7.17	42.59	6.38	42.98	9.03
LT03-Schmidt	ss-ps_ss-ps-e-l-n-s	38.16	4.2	42.59	3.26	43.73	3.42
MI02-Wojatzki	li-ps_li-ps-l-n-s-t	38.19	9.54	42.59	6.64	47.19	9.32
SM03-Narr	r_r-l-v	36.01	15.95	42.57	11.51	43.78	12
LT02-Schmidt	ps_ps-e-l-n-t	34.55	8.74	42.57	6.95	42.48	7.77
LT02-Schmidt	c_r-e-l-s-t	34.76	9.06	42.57	7.78	42.72	8.38
LT02-Schmidt	c_r-e-l-n-t-s	34.76	9.06	42.57	7.78	42.72	8.38
SM06-Momtazi	r_r-v	36.51	12.95	42.56	10.11	43.56	10.18
MI02-Wojatzki	lt-pt_lt-pt-e-l-n-t	39.27	10.49	42.56	7.18	47.02	10.84
LT02-Schmidt	ss_r-v	36.78	13.79	42.55	9.54	42.83	11.01
SM05-Siegel	sc_sc-e-n-l-v	40.55	5.5	42.54	4.45	43.91	5.52
SM05-Siegel	sc_sc-e-n-v	40.55	5.5	42.54	4.45	43.91	5.52
MI02-Wojatzki	li-pt_li-pt-e-l-n-s	38.25	9.04	42.53	6.38	46.99	9.04
MI02-Wojatzki	li-ps_li-ps-n	38.5	10.16	42.52	7.2	46.88	10.51
LT02-Schmidt	r_r-l-v	38.02	11.99	42.52	9.15	43.99	10.67
SM01-Cieliebak	sc_r-l-n-s-t-v	34.34	10.1	42.52	7.34	43.46	7.51
SM05-Siegel	li_li-e-n-t	36.47	7.74	42.51	5.9	42.56	7.51
SM05-Siegel	li_li-e-t	36.47	7.74	42.51	5.9	42.56	7.51
MI02-Wojatzki	lt_lt-n-s	38.37	8.74	42.5	6.03	47.21	8.55
MI02-Wojatzki	li-pt_li-pt-n	38.61	9.96	42.5	7.08	47.01	10.34
LT03-Schmidt	r_r-e-l-s-t	37.29	6.34	42.5	5.15	44.11	5.3
LT03-Schmidt	r_r-e-l-n-t-s	37.29	6.34	42.5	5.15	44.11	5.3
SM06-Momtazi	r_r-l-n-s-t	34.84	9.01	42.49	7.67	43.91	8.01
MI02-Wojatzki	lt_lt-e-l-s	39.03	9.65	42.48	6.98	47.02	10.41
MI02-Wojatzki	lt_lt-e-s	39	9.87	42.48	6.93	47.19	10.39
MI02-Wojatzki	li_li	40.42	12.91	42.48	8.25	48.06	13
LT02-Schmidt	ps_ps-n-v	35.91	14.92	42.48	11.56	43	12.79
MI02-Wojatzki	lt_r-n	38.86	10.83	42.47	6.75	47.55	10.09
LT02-Schmidt	pt_pt-t-v	35.93	14.92	42.47	11.56	43.02	12.91
SM02-Sidarenka	lt_r-n	34.82	9.96	42.46	7.47	44.55	8.51
MI02-Wojatzki	sc-pt_sc-pt-n	38.34	9.3	42.46	6.58	47.12	9.34
LT02-Schmidt	ss_r-e-v	36.71	13.74	42.45	9.53	42.74	10.99
LT03-Schmidt	ss_r-n	37.47	9.25	42.45	7.3	43.91	8.47
MI02-Wojatzki	lt_lt-l	41.7	14.86	42.45	9.36	48.38	15.26
RE03-Du	r_r-t-v	38.59	14.49	42.44	10.72	45.94	11.92
SM05-Siegel	li_li-e	36.81	9.34	42.43	7.9	41.83	10.39
MI02-Wojatzki	ss_ss-e-n-l-t	39.85	9.58	42.41	6.15	46.85	9.74
MI02-Wojatzki	ss_ss-e-n-t	39.84	9.58	42.41	6.15	46.85	9.74
MI02-Wojatzki	ss_ss-e-l-t	39.85	9.58	42.41	6.15	46.85	9.74
SM05-Siegel	ss_ss-e-l-v	40.7	7.84	42.41	7.27	42.47	9.9
MI02-Wojatzki	ss_ss-e-t	39.84	9.58	42.41	6.15	46.85	9.74
SM05-Siegel	ss_ss-e-v	40.7	7.84	42.41	7.27	42.47	9.9
SM05-Siegel	ss_ss-e-v	40.7	7.84	42.41	7.27	42.47	9.9
MI02-Wojatzki	li_r-n	38.47	10.82	42.41	7.17	47.29	10.39
MI02-Wojatzki	ss_ss-e-l-n-t	39.85	9.58	42.41	6.15	46.85	9.74
MI03-Rauh	sc_r-e-l-n-s-v	34.48	11.56	42.4	7.71	42.07	8.1
MI02-Wojatzki	lt_r-e-n-s-t	37.61	9.2	42.4	6.6	46.67	8.93
MI02-Wojatzki	ss_ss-n-l-t	39.78	9.73	42.39	6.21	46.95	9.81
MI02-Wojatzki	ss_ss-n-t	39.78	9.73	42.39	6.21	46.95	9.81
MI02-Wojatzki	ss_ss-l-t	39.78	9.73	42.39	6.21	46.95	9.81
MI02-Wojatzki	ss_ss-t	39.78	9.73	42.39	6.21	46.95	9.81
MI02-Wojatzki	li-ps_li-ps-e-l-n-s	38.02	9.11	42.39	6.34	46.75	9.08
LT03-Schmidt	ss-ps_ss-ps-e-l-s-t	38	4.37	42.39	3.37	43.73	3.72
LT03-Schmidt	ss-ps_ss-ps-e-n-s-t	38	4.37	42.39	3.37	43.73	3.72
LT03-Schmidt	ss-ps_ss-ps-l-n-s-t	38	4.37	42.39	3.37	43.73	3.72
LT03-Schmidt	ss-ps_ss-ps-e-l-n-t-s	38	4.37	42.39	3.37	43.73	3.72
SM06-Momtazi	sc_r-n	35.44	8.93	42.38	7.38	43.84	7.82
MI02-Wojatzki	lt-pt_lt-pt-e-l-n-s	37.86	8.61	42.38	6.11	46.58	8.68
MI02-Wojatzki	li_li-e-l-s	38.97	9.63	42.37	6.92	46.97	10.38
SM05-Siegel	li_li-n-t	36.2	7.84	42.37	5.97	42.39	7.65
MI02-Wojatzki	lt_lt	41.67	15.05	42.37	9.26	48.52	15.22
SM05-Siegel	li_li-t	36.2	7.84	42.37	5.97	42.39	7.65
SM04-Mozetič	r_r-e-n-s-t	33.92	4.38	42.37	4	42.14	4.27
SM02-Sidarenka	ss-pt_ss-pt-s	33.8	9.67	42.36	7.24	44.34	8.22
SM03-Narr	ps_ps-l-n-s-t	32.68	9.67	42.35	8.48	43.42	8.84
SM02-Sidarenka	lt_r-t	34.57	10.21	42.34	7.66	44.3	8.67
LT02-Schmidt	c_r-t	34.49	9.05	42.33	7.51	42.57	8.38
MI02-Wojatzki	ss_r-l-v	40.24	13.81	42.33	7.91	47.68	12.25
MI02-Wojatzki	lt_lt-l-s	38.91	9.95	42.32	7.13	47.12	10.61
LT03-Schmidt	ps_ps	38	9.09	42.32	7.24	42.82	9.98
LT03-Schmidt	ps_ps-e	38	9.09	42.32	7.24	42.82	9.98
SM03-Narr	sc_r-l-n-s-t	32.96	8.88	42.32	8.2	43.66	8.43
SM02-Sidarenka	lt-pt_lt-pt-l-n-s-t	33.91	9.05	42.32	6.84	44.3	7.5
LT03-Schmidt	pt_pt	38.21	9.38	42.31	7.29	42.81	9.91
LT03-Schmidt	pt_pt-e	38.21	9.38	42.31	7.29	42.81	9.91
SM04-Mozetič	sc_r-e-n-s-t	33.46	7.12	42.31	6.44	44.33	6.26
SM05-Siegel	sc-ps_sc-ps-n-v	38.14	7.33	42.3	4.68	43.5	5.59
LT03-Schmidt	c_r-e-l-s-t	37.5	7.03	42.29	5.88	43.5	5.75
MI02-Wojatzki	lt-ps_lt-ps-e-l-s-t	37.58	8.95	42.29	6.32	46.45	8.92
LT03-Schmidt	c_r-l-n-s-t	37.5	7.03	42.29	5.88	43.5	5.75
LT03-Schmidt	c_r-e-l-n-t-s	37.5	7.03	42.29	5.88	43.5	5.75
MI02-Wojatzki	lt-ps_lt-ps-e-l-n-t-s	37.58	8.95	42.29	6.32	46.45	8.92
MI02-Wojatzki	sc-ps_sc-ps-n	37.87	9.07	42.28	6.79	46.63	9.28
MI02-Wojatzki	lt_lt-s	38.84	10.19	42.28	7.07	47.27	10.59
LT03-Schmidt	r_r-e-n-s-t	36.53	8.38	42.27	6.05	44.16	6.97
MI02-Wojatzki	sc_sc-e-n-t-s	39.01	7.53	42.26	5.8	46.94	7.9
MI02-Wojatzki	sc_sc-e-l-t-s	39.01	7.53	42.26	5.8	46.94	7.9
MI02-Wojatzki	sc_sc-e-t-s	39.01	7.53	42.26	5.8	46.94	7.9
MI02-Wojatzki	lt-pt_lt-pt-t	38.93	10.67	42.26	7.22	46.87	10.96
MI02-Wojatzki	sc_sc-e-l-s-t	39.01	7.53	42.26	5.8	46.94	7.9
MI02-Wojatzki	sc_sc-e-n-s-t	39.01	7.53	42.26	5.8	46.94	7.9
MI02-Wojatzki	sc_sc-e-l-n-t-s	39.01	7.53	42.26	5.8	46.94	7.9
SM05-Siegel	sc_sc-n-l-t-v	39.9	4.48	42.25	4.17	43.2	5.68
SM05-Siegel	sc_sc-n-t-v	39.9	4.48	42.25	4.17	43.2	5.68
SM05-Siegel	sc_sc-l-t-v	39.9	4.48	42.25	4.17	43.2	5.68
SM05-Siegel	sc_sc-t-v	39.9	4.48	42.25	4.17	43.2	5.68
SM05-Siegel	sc_sc-t-v	39.9	4.48	42.25	4.17	43.2	5.68
MI02-Wojatzki	ss_r-e-l-n-s-v	39.6	10.01	42.25	5.64	47.42	8.68
LT03-Schmidt	ss_r-e-l-s-t	37.11	6.2	42.25	5.29	43.76	5.46
LT03-Schmidt	ss_r-l-n-s-t	37.11	6.2	42.25	5.29	43.76	5.46
SM02-Sidarenka	li-pt_li-pt-l-n-s-t	33.79	9.04	42.25	6.95	44.17	7.63
LT03-Schmidt	ss_r-e-l-n-t-s	37.11	6.2	42.25	5.29	43.76	5.46
LT03-Schmidt	sc-pt_sc-pt-e-l-n-s	38.11	4.95	42.24	3.92	43.64	4.04
SM05-Siegel	c_r-l-n-s-t-v	36.94	8.45	42.24	4.9	43.28	6.41
MI02-Wojatzki	li_li-l-s	38.85	9.9	42.23	7.07	47.07	10.56
LT03-Schmidt	r_r-l-n-s-t	36.97	6.26	42.23	4.99	43.68	5.24
SM05-Siegel	sc_sc-e-n-t-v	40.06	4.48	42.21	3.95	43.34	5.5
SM05-Siegel	sc_sc-e-l-t-v	40.06	4.48	42.21	3.95	43.34	5.5
MI02-Wojatzki	sc_sc-n-l-t-s	38.92	7.8	42.21	5.98	46.98	8.12
SM05-Siegel	sc_sc-e-t-v	40.06	4.48	42.21	3.95	43.34	5.5
MI02-Wojatzki	sc_sc-n-t-s	38.92	7.8	42.21	5.98	46.98	8.12
